Query_ID	Subject_ID	%_Identity	Alignment_Length	Mismatches	Gap_Openings	Query_Start	Query_End	Subject_Start	Subject_End	E-value	Bit_Score
k141_344169	11xylanase	36.842	76	48	0	2	229	355	430	1.21e-14	57.0
k141_344222	1xylanase	41.481	135	63	4	2	361	53	186	5.43e-31	104.0
k141_344222	3xylanase	40.741	135	64	4	2	361	53	186	1.2599999999999999e-30	103.0
k141_344222	4RecName:	37.405	131	67	2	14	361	52	182	1.45e-29	100.0
k141_344222	9xylanase	41.129	124	67	2	2	361	8	129	4.2800000000000004e-29	98.2
k141_344222	6xylanase	35.115	131	70	2	14	361	52	182	3.7e-27	94.0
k141_344222	11xylanase	38.71	124	72	1	2	361	355	478	1.1800000000000001e-26	93.2
k141_344222	5xylanase	38.889	90	55	0	92	361	56	145	3.32e-20	74.7
k141_344228	4RecName:	44.578	83	46	0	249	1	52	134	4.13e-25	86.7
k141_344228	1xylanase	45.977	87	46	1	261	1	53	138	7.93e-25	85.9
k141_344228	3xylanase	43.678	87	48	1	261	1	53	138	1.0699999999999998e-23	82.8
k141_344228	6xylanase	40.964	83	49	0	249	1	52	134	6.16e-23	80.9
k141_344228	9xylanase	42.529	87	48	1	261	1	8	92	1.35e-20	73.9
k141_344228	11xylanase	39.08	87	53	0	261	1	355	441	2.86e-19	70.5
k141_344228	5xylanase	47.368	57	30	0	171	1	56	112	1.42e-15	60.1
k141_344236	9xylanase	40.673	327	176	5	12	962	7	325	1.7199999999999998e-81	254.0
k141_344236	11xylanase	41.088	331	179	7	12	977	354	677	5.74e-72	239.0
k141_344236	4RecName:	35.625	320	175	7	6	905	45	353	5.35e-59	196.0
k141_344236	6xylanase	35.737	319	176	7	6	905	45	353	1.4e-58	195.0
k141_344236	3xylanase	36.023	347	189	8	15	977	53	392	4.8600000000000005e-58	193.0
k141_344236	1xylanase	37.7	313	172	7	15	905	53	358	2.1e-57	192.0
k141_344236	5xylanase	34.448	299	170	8	102	977	55	334	6.56e-47	162.0
k141_1945803	3xylanase	46.154	117	48	2	7	312	79	195	5.95e-34	112.0
k141_1945803	1xylanase	44.444	117	50	2	7	312	79	195	1.03e-32	108.0
k141_1945803	4RecName:	42.017	119	54	2	7	318	75	193	8.250000000000001e-32	106.0
k141_1945803	9xylanase	43.119	109	58	1	7	321	33	141	1.2400000000000001e-29	99.8
k141_1945803	11xylanase	41.6	125	67	2	1	363	380	502	9.46e-29	99.4
k141_1945803	6xylanase	38.211	123	61	2	7	330	75	197	1.03e-28	98.2
k141_1945803	5xylanase	38.938	113	65	1	19	357	57	165	1.3e-25	89.7
k141_6428115	10xylanase	32.853	347	193	14	1219	2172	585	920	9.41e-48	175.0
k141_5146991	10xylanase	42.574	101	54	1	402	112	604	704	4.33e-25	89.7
k141_5146991	1xylanase	41.071	56	33	0	387	220	84	139	2.44e-13	55.8
k141_5146991	5xylanase	34.737	95	59	2	387	112	58	152	3.27e-13	55.5
k141_5146991	4RecName:	42.857	56	32	0	387	220	80	135	5.23e-13	54.7
k141_5146991	3xylanase	39.286	56	34	0	387	220	84	139	1.2e-12	53.9
k141_2905382	3xylanase	48.0	100	37	3	255	1	89	188	5.76e-28	94.4
k141_2905382	1xylanase	46.0	100	39	3	255	1	89	188	6.350000000000001e-27	91.7
k141_2905382	4RecName:	40.0	100	45	2	255	1	85	184	4.0799999999999995e-24	84.0
k141_2905382	9xylanase	42.697	89	47	1	255	1	43	131	1.8199999999999997e-23	81.6
k141_2905382	6xylanase	36.0	100	49	2	255	1	85	184	1.25e-20	74.3
k141_2905382	5xylanase	40.964	83	49	0	249	1	65	147	1.76e-19	70.9
k141_2905382	11xylanase	40.23	87	48	1	249	1	394	480	6.24e-19	69.7
k141_2266189	9xylanase	35.065	154	89	2	1584	1141	174	322	3.53e-27	102.0
k141_2266189	11xylanase	36.066	183	101	6	1584	1051	523	694	9.35e-25	97.8
k141_2266189	6xylanase	38.636	132	77	2	1584	1189	226	353	6.2499999999999996e-24	94.0
k141_2266189	4RecName:	37.879	132	78	2	1584	1189	226	353	1.3600000000000001e-21	86.7
k141_2266189	1xylanase	35.075	134	80	3	1584	1189	230	358	5.85e-19	78.6
k141_2266189	3xylanase	30.38	158	97	3	1584	1141	230	384	2.99e-17	73.2
k141_7067511	9xylanase	33.333	120	69	2	791	450	208	322	4.98e-19	75.1
k141_7067511	11xylanase	33.125	160	84	7	791	330	557	699	2.42e-17	71.2
k141_7067511	6xylanase	36.735	98	58	2	791	498	260	353	5.21e-15	63.9
k141_7067511	4RecName:	35.714	98	59	2	791	498	260	353	1.28e-13	59.7
k141_5467075	4RecName:	32.237	152	74	5	21	476	145	267	8.19e-16	67.8
k141_5467075	6xylanase	32.237	152	74	5	21	476	145	267	1.63e-15	67.0
k141_5467075	1xylanase	32.895	152	73	5	21	476	149	271	1.89e-14	63.5
k141_1626408	11xylanase	30.0	200	108	10	51	641	472	642	5.33e-12	56.6
k141_345001	9xylanase	46.857	175	89	1	548	24	74	244	5.7e-60	181.0
k141_345001	11xylanase	46.328	177	90	2	551	24	422	594	9.549999999999999e-54	172.0
k141_345001	1xylanase	36.649	191	103	3	554	18	118	302	1.82e-39	129.0
k141_345001	4RecName:	36.126	191	104	3	554	18	114	298	4.65e-38	125.0
k141_345001	3xylanase	35.602	191	105	3	554	18	118	302	2.47e-37	123.0
k141_345001	6xylanase	35.079	191	106	3	554	18	114	298	1.1e-36	122.0
k141_345001	5xylanase	34.054	185	104	6	551	12	93	264	7.65e-28	98.2
k141_6108801	9xylanase	43.824	340	168	6	3002	2004	7	330	1.24e-86	273.0
k141_6108801	11xylanase	41.873	363	184	10	3002	1932	354	695	4.89e-74	249.0
k141_6108801	4RecName:	38.936	357	176	8	3065	2073	13	353	4.68e-70	229.0
k141_6108801	6xylanase	37.815	357	179	9	3062	2073	13	353	1.21e-67	223.0
k141_6108801	1xylanase	36.34	388	183	9	3026	2007	34	405	2.9300000000000003e-66	219.0
k141_6108801	3xylanase	37.394	353	182	8	3005	2016	51	387	6.240000000000001e-66	218.0
k141_6108801	5xylanase	31.124	347	194	13	3014	2007	20	332	3.05e-36	132.0
k141_8349844	11xylanase	36.364	110	70	0	35	364	378	487	1.2400000000000001e-26	93.2
k141_8349844	9xylanase	34.211	114	75	0	29	370	27	140	3.37e-25	87.8
k141_8349844	6xylanase	32.836	134	74	3	2	370	65	193	1.6e-22	81.3
k141_8349844	1xylanase	32.09	134	74	2	2	370	70	197	3.41e-22	80.5
k141_8349844	3xylanase	30.252	119	72	1	47	370	79	197	2.93e-20	74.7
k141_8349844	4RecName:	30.952	126	76	2	26	370	68	193	1.27e-19	73.2
k141_8028958	9xylanase	40.299	67	33	2	437	258	263	329	1.66e-12	53.9
k141_8028958	11xylanase	47.619	63	29	2	425	249	616	678	4.7e-12	52.8
k141_8028987	11xylanase	33.333	84	55	1	470	219	362	444	2.79e-14	59.3
k141_8028987	4RecName:	36.842	76	47	1	455	231	58	133	1.93e-11	50.8
k141_1626989	11xylanase	30.348	201	106	11	1201	611	472	642	5.37e-12	61.2
k141_1626989	11xylanase	31.646	79	53	1	2608	2372	362	439	1.24e-08	50.4
k141_1946880	9xylanase	33.333	93	52	2	729	469	237	325	1.03e-13	59.7
k141_8989385	9xylanase	43.137	153	81	2	3	449	45	195	2.2e-41	131.0
k141_8989385	3xylanase	41.818	165	76	4	3	449	91	251	2.0300000000000003e-37	122.0
k141_8989385	11xylanase	44.444	153	79	2	3	449	394	544	2.5200000000000003e-37	124.0
k141_8989385	1xylanase	40.0	165	79	4	3	449	91	251	4.97e-35	116.0
k141_8989385	5xylanase	38.562	153	86	2	3	449	65	213	8.99e-35	115.0
k141_8989385	4RecName:	36.145	166	84	5	3	449	87	247	1.0800000000000001e-31	107.0
k141_8989385	6xylanase	34.337	166	87	5	3	449	87	247	4.03e-29	100.0
k141_8350670	9xylanase	48.515	202	98	2	9	614	16	211	2.0999999999999998e-67	201.0
k141_8350670	11xylanase	43.35	203	109	2	9	614	363	560	3.49e-56	179.0
k141_8350670	4RecName:	42.056	214	106	3	9	614	56	263	1.62e-53	167.0
k141_8350670	3xylanase	42.056	214	105	4	9	614	61	267	6.04e-53	165.0
k141_8350670	1xylanase	41.667	216	107	4	3	614	59	267	1.11e-51	162.0
k141_8350670	6xylanase	39.815	216	112	3	3	614	54	263	2.79e-50	158.0
k141_8350670	5xylanase	34.483	203	120	5	15	614	34	226	3.07e-34	116.0
k141_8350697	11xylanase	43.269	104	46	2	316	11	354	446	8.599999999999999e-23	83.2
k141_8350697	3xylanase	32.0	100	56	2	316	20	52	140	9.58e-16	62.8
k141_8350697	1xylanase	31.0	100	57	3	316	20	52	140	6.05e-14	57.8
k141_667061	4RecName:	38.037	163	83	5	77	532	109	264	1.8400000000000002e-32	110.0
k141_667061	1xylanase	38.509	161	85	4	77	532	113	268	1.2200000000000001e-31	108.0
k141_667061	3xylanase	37.267	161	87	4	77	532	113	268	1.79e-30	105.0
k141_667061	9xylanase	36.364	154	88	5	77	532	67	212	3.47e-29	100.0
k141_667061	6xylanase	33.728	169	94	5	59	532	103	264	3.03e-28	99.4
k141_667061	11xylanase	35.065	154	90	5	77	532	416	561	4.7999999999999995e-28	99.8
k141_667061	5xylanase	32.895	152	83	8	89	532	91	227	2.86e-15	62.8
k141_3226735	3xylanase	47.706	109	46	1	24	317	79	187	3.3e-32	106.0
k141_3226735	1xylanase	47.706	109	46	1	24	317	79	187	6.4e-31	103.0
k141_3226735	4RecName:	44.037	109	50	1	24	317	75	183	8.889999999999999e-30	100.0
k141_3226735	11xylanase	44.33	97	54	0	27	317	383	479	5.1199999999999995e-28	96.3
k141_3226735	6xylanase	41.284	109	53	1	24	317	75	183	6.49e-28	95.1
k141_3226735	9xylanase	43.564	101	57	0	15	317	30	130	1.32e-27	93.6
k141_3226739	4RecName:	34.615	78	50	1	22105	22338	56	132	2.39e-09	53.1
k141_3226739	11xylanase	33.663	101	60	3	22090	22377	358	456	2.15e-10	57.4
k141_5789127	9xylanase	35.156	128	73	2	1	366	202	325	2.37e-25	89.7
k141_5789127	11xylanase	35.433	127	72	5	1	366	551	672	1.14e-19	74.7
k141_5789127	6xylanase	35.849	106	59	3	1	309	254	353	4.85e-16	64.3
k141_5789127	4RecName:	32.71	107	61	3	1	309	254	353	4.17e-14	58.5
k141_5789127	3xylanase	31.387	137	82	3	1	381	258	392	3.44e-12	53.1
k141_5789127	1xylanase	32.039	103	68	1	1	309	258	358	6.67e-12	52.4
k141_1628126	7xylanase	38.043	92	53	4	278	6	40	128	7.08e-16	65.1
k141_4828080	9xylanase	42.647	340	167	5	4563	5558	7	326	2.4e-85	273.0
k141_4828080	11xylanase	41.111	360	188	8	4536	5600	347	687	8.59e-78	264.0
k141_4828080	3xylanase	37.709	358	184	7	4563	5570	52	392	1.8499999999999998e-68	227.0
k141_4828080	1xylanase	36.193	373	184	7	4563	5570	52	407	1.02e-65	219.0
k141_4828080	6xylanase	34.84	376	186	8	4566	5570	48	405	3.33e-64	215.0
k141_4828080	4RecName:	37.654	324	171	7	4566	5498	48	353	2.22e-62	210.0
k141_4828080	5xylanase	30.145	345	193	10	4569	5570	27	334	2.8300000000000002e-36	133.0
k141_8990501	9xylanase	42.593	162	83	3	2	469	168	325	6.94e-44	140.0
k141_8990501	11xylanase	43.03	165	82	6	2	478	517	675	4.19e-37	126.0
k141_8990501	3xylanase	30.994	171	102	3	2	478	224	390	8.91e-24	87.4
k141_8990501	5xylanase	30.952	168	90	6	2	478	182	332	7.77e-16	65.1
k141_4509494	9xylanase	31.606	193	122	6	45	623	147	329	6.56e-26	93.2
k141_4509494	1xylanase	30.357	224	131	7	12	626	190	407	2.31e-25	92.8
k141_4509494	3xylanase	32.828	198	122	6	45	626	202	392	6.28e-25	91.3
k141_4509494	11xylanase	31.313	198	122	7	42	632	495	679	9.54e-24	89.0
k141_4509494	6xylanase	30.374	214	123	6	45	626	198	405	1.1799999999999999e-23	87.8
k141_7711757	1xylanase	45.679	81	41	1	257	15	63	140	2.21e-19	81.3
k141_7711757	3xylanase	44.578	83	43	1	257	9	63	142	1.39e-18	79.0
k141_7711757	6xylanase	45.238	84	42	2	257	9	58	138	1.83e-18	78.6
k141_7711757	9xylanase	43.158	95	50	1	290	6	7	97	2.17e-18	77.4
k141_7711757	4RecName:	41.237	97	53	2	302	15	43	136	1.62e-17	75.5
k141_7711757	11xylanase	45.312	64	35	0	197	6	383	446	6.67e-16	71.6
k141_1948409	9xylanase	35.065	77	42	3	5	232	78	147	1.65e-14	56.6
k141_1948409	1xylanase	39.759	83	35	3	5	226	124	200	6.53e-14	55.1
k141_1948409	11xylanase	42.188	64	30	2	5	196	427	483	6.56e-14	55.1
k141_1948409	3xylanase	38.554	83	36	3	5	226	124	200	9.62e-14	54.7
k141_1948421	1xylanase	44.512	164	71	6	5	466	124	277	9.36e-40	129.0
k141_1948421	3xylanase	42.073	164	75	6	5	466	124	277	5.95e-38	124.0
k141_1948421	9xylanase	39.61	154	79	7	5	460	78	219	1.1e-32	109.0
k141_1948421	4RecName:	40.123	162	77	6	5	460	120	271	5.44e-32	108.0
k141_1948421	6xylanase	37.195	164	83	6	5	466	120	273	3.34e-30	103.0
k141_1948421	11xylanase	37.58	157	82	7	5	466	427	570	4.81e-28	99.0
k141_1948421	5xylanase	33.113	151	82	8	5	451	98	231	2.15e-14	59.3
k141_4828463	6xylanase	41.176	85	46	2	317	63	58	138	2.69e-19	73.2
k141_4828463	9xylanase	34.862	109	63	2	329	3	14	114	4.1e-19	72.0
k141_4828463	5xylanase	36.709	79	44	1	239	3	58	130	1.09e-17	68.6
k141_4828463	1xylanase	43.662	71	38	1	260	54	77	147	2.42e-17	67.4
k141_4828463	4RecName:	38.824	85	48	2	317	63	58	138	2.51e-17	67.4
k141_4828463	3xylanase	41.429	70	41	0	260	51	77	146	1.11e-16	65.5
k141_4828463	11xylanase	30.0	150	84	6	419	3	324	463	1.81e-14	59.3
k141_4188823	11xylanase	49.462	93	35	3	281	3	481	561	6.38e-25	87.0
k141_4188823	9xylanase	41.935	93	42	2	281	3	132	212	1.64e-22	79.3
k141_4188823	4RecName:	37.234	94	44	2	281	3	185	264	1.42e-15	60.5
k141_4188823	6xylanase	36.17	94	45	2	281	3	185	264	4.45e-15	58.9
k141_4188823	1xylanase	36.17	94	59	1	281	3	175	268	7.04e-15	58.5
k141_4188823	3xylanase	35.106	94	60	1	281	3	175	268	3.18e-14	56.6
k141_4188823	5xylanase	36.17	94	45	2	281	3	148	227	6.56e-14	55.5
k141_7069819	11xylanase	31.061	132	63	3	396	1	364	467	1.81e-18	70.5
k141_7069819	1xylanase	30.435	138	62	5	390	1	64	175	1.08e-14	59.3
k141_7069819	3xylanase	32.479	117	46	4	327	1	84	175	2.99e-14	58.2
k141_1306347	7xylanase	55.399	213	71	1	976	338	188	376	2.52e-66	204.0
k141_1306347	7xylanase	73.333	60	16	0	181	2	263	322	1.6700000000000002e-26	98.2
k141_8351927	11xylanase	50.495	101	43	1	2	304	443	536	1.8400000000000002e-29	100.0
k141_8351927	9xylanase	48.515	101	45	1	2	304	94	187	2.85e-29	97.8
k141_8351927	3xylanase	40.594	101	50	2	5	304	152	243	2.24e-19	71.2
k141_8351927	1xylanase	44.565	92	41	2	32	304	161	243	3.17e-19	70.9
k141_8351927	4RecName:	37.168	113	50	3	2	304	136	239	7.54e-18	67.0
k141_8351927	6xylanase	35.398	113	52	3	2	304	136	239	1.77e-17	66.2
k141_8351927	5xylanase	35.714	84	45	1	53	304	127	201	7.87e-15	58.5
k141_9313088	10xylanase	35.714	70	45	0	3649	3440	913	982	5.88e-10	53.5
k141_7712328	9xylanase	36.207	116	59	3	4	327	218	326	1.95e-17	72.8
k141_7712328	11xylanase	35.938	128	67	6	1	363	566	685	6.12e-15	66.2
k141_7712328	3xylanase	30.328	122	72	3	4	339	274	392	8.93e-12	55.8
k141_6431029	9xylanase	36.391	338	195	4	4407	5402	2	325	2.94e-76	248.0
k141_6431029	11xylanase	39.823	339	184	7	4422	5420	354	678	6.25e-71	244.0
k141_6431029	3xylanase	34.085	355	195	6	4425	5417	53	392	7.3e-61	206.0
k141_6431029	1xylanase	35.938	320	178	5	4425	5345	53	358	1.5e-57	197.0
k141_6431029	6xylanase	31.117	376	202	7	4416	5417	45	405	6.77e-53	183.0
k141_6431029	4RecName:	33.742	326	187	6	4416	5351	45	355	4.55e-51	178.0
k141_5469749	9xylanase	38.068	176	91	3	4	528	165	323	1.6e-39	130.0
k141_5469749	11xylanase	33.333	183	102	3	4	549	514	677	9.360000000000001e-32	112.0
k141_5469749	4RecName:	37.838	148	77	1	22	465	223	355	6.72e-30	105.0
k141_5469749	6xylanase	36.986	146	77	1	28	465	225	355	2.0600000000000002e-29	104.0
k141_5469749	1xylanase	31.818	198	102	4	13	549	224	407	6.06e-26	94.7
k141_5469749	3xylanase	30.645	186	105	4	13	549	224	392	2.01e-24	90.5
k141_8352366	10xylanase	31.081	296	169	12	2	799	652	942	1.82e-35	124.0
k141_8352366	11xylanase	33.333	156	89	5	2	445	430	578	2.39e-17	71.6
k141_8352380	9xylanase	42.581	310	163	3	1458	547	25	325	6.68e-85	256.0
k141_8352380	11xylanase	40.19	316	174	6	1479	547	367	672	3.61e-69	224.0
k141_8352380	3xylanase	36.792	318	170	5	1434	547	79	387	7.37e-63	200.0
k141_8352380	1xylanase	35.435	333	169	5	1434	547	79	402	4.91e-61	196.0
k141_8352380	4RecName:	36.825	315	176	6	1476	568	61	364	1.65e-60	194.0
k141_8352380	6xylanase	37.457	291	160	4	1434	598	75	355	1.9300000000000002e-59	192.0
k141_8352380	5xylanase	32.515	326	181	10	1476	532	37	334	2.84e-45	154.0
k141_7392180	7xylanase	70.69	174	44	1	2	523	210	376	1.1900000000000001e-77	233.0
k141_6111502	9xylanase	43.373	166	81	3	493	5	107	262	4.09e-49	152.0
k141_6111502	11xylanase	38.65	163	89	4	487	5	458	611	5.050000000000001e-37	124.0
k141_6111502	3xylanase	39.597	149	78	2	487	44	166	303	4.25e-35	117.0
k141_6111502	1xylanase	38.926	149	79	2	487	44	166	303	5.6699999999999995e-34	114.0
k141_6111502	4RecName:	38.0	150	79	4	487	44	162	299	6.48e-31	105.0
k141_6111502	6xylanase	38.0	150	79	4	487	44	162	299	2.9699999999999998e-30	103.0
k141_988312	7xylanase	48.667	150	73	2	452	3	48	193	2.1499999999999997e-48	155.0
k141_988312	2xylanase	47.887	142	60	6	437	15	46	174	1.36e-37	122.0
k141_988312	8xylanase	43.396	159	73	5	476	18	27	174	1.7800000000000002e-33	115.0
k141_2269747	9xylanase	43.421	76	43	0	1	228	165	240	2.3e-22	78.2
k141_2269747	11xylanase	45.455	77	41	1	1	228	514	590	2.78e-18	67.4
k141_2269747	4RecName:	50.0	60	30	0	28	207	226	285	1.3e-16	62.4
k141_2269747	6xylanase	46.667	60	32	0	28	207	226	285	7.57e-16	60.5
k141_2269747	1xylanase	45.0	60	33	0	28	207	230	289	6.51e-15	57.8
k141_8352677	1xylanase	30.622	209	104	10	2124	1567	168	358	3.48e-17	74.3
k141_8352677	4RecName:	30.622	209	103	11	2124	1567	164	353	9.48e-16	69.7
k141_8352677	6xylanase	30.144	209	104	11	2124	1567	164	353	5.87e-15	67.0
k141_5470296	10xylanase	39.216	102	53	5	65	355	609	706	1.6e-20	75.9
k141_27013	11xylanase	46.154	156	79	3	548	93	441	595	1.8499999999999998e-42	140.0
k141_27013	9xylanase	45.89	146	77	1	518	87	102	247	2.2499999999999997e-42	135.0
k141_27013	1xylanase	46.053	152	81	1	530	78	155	306	9.06e-40	130.0
k141_27013	6xylanase	45.455	143	77	1	515	90	156	298	1.69e-38	127.0
k141_27013	3xylanase	40.0	175	102	2	530	15	155	329	2.18e-38	126.0
k141_27013	4RecName:	45.455	143	77	1	515	90	156	298	5.76e-38	125.0
k141_27013	5xylanase	42.143	140	77	3	506	96	122	260	4.77e-31	106.0
k141_8674263	4RecName:	39.116	294	151	4	850	11	17	296	9.5e-63	210.0
k141_8674263	11xylanase	42.52	254	133	2	769	11	353	594	1.35e-60	211.0
k141_8674263	9xylanase	39.689	257	139	4	778	11	3	244	6.44e-60	199.0
k141_8674263	6xylanase	36.735	294	158	4	850	11	17	296	2.05e-58	197.0
k141_8674263	1xylanase	40.684	263	129	5	763	11	53	300	5.98e-55	187.0
k141_8674263	3xylanase	37.262	263	138	5	763	11	53	300	4.88e-51	175.0
k141_8674263	5xylanase	30.859	256	153	6	760	5	27	262	7.72e-30	113.0
k141_2588438	9xylanase	42.373	59	28	1	219	61	267	325	5.72e-15	57.8
k141_2588445	9xylanase	42.105	57	27	1	213	61	269	325	8.32e-15	57.0
k141_3229438	11xylanase	47.973	148	72	3	437	3	408	553	2.4e-45	147.0
k141_3229438	9xylanase	45.578	147	77	2	437	3	59	204	3.6e-44	138.0
k141_3229438	1xylanase	42.308	156	79	2	437	3	105	260	1.6300000000000001e-37	122.0
k141_3229438	3xylanase	41.06	151	78	2	422	3	110	260	2.25e-37	122.0
k141_3229438	4RecName:	39.744	156	83	3	437	3	101	256	1.4e-34	115.0
k141_3229438	6xylanase	39.103	156	84	3	437	3	101	256	3.16e-34	114.0
k141_3229438	5xylanase	39.041	146	83	2	437	3	79	219	5.2600000000000004e-33	110.0
k141_9314903	10xylanase	33.721	86	57	0	2319	2062	898	983	5.98e-09	50.1
k141_8674506	11xylanase	37.079	89	53	2	357	97	350	437	3.56e-13	55.1
k141_8674506	4RecName:	40.789	76	40	2	309	97	55	130	1.81e-12	53.1
k141_3870991	9xylanase	39.837	123	66	3	105	470	61	176	5.98e-28	96.7
k141_3870991	3xylanase	39.024	164	73	5	3	470	87	231	1.1200000000000001e-27	96.7
k141_3870991	1xylanase	36.585	164	77	5	3	470	87	231	2.09e-26	93.2
k141_3870991	4RecName:	34.911	169	73	7	3	470	83	227	6.24e-24	86.7
k141_3870991	11xylanase	33.121	157	83	5	3	470	390	525	7.209999999999999e-24	87.0
k141_3870991	6xylanase	34.545	165	79	7	3	470	83	227	1.82e-20	76.6
k141_5151357	9xylanase	35.53	349	171	15	273	1247	7	325	2.21e-53	179.0
k141_5151357	11xylanase	32.697	419	229	16	63	1259	291	676	2.41e-47	169.0
k141_5151357	4RecName:	32.615	325	181	9	273	1190	47	352	1.17e-44	156.0
k141_5151357	6xylanase	32.0	325	183	9	273	1190	47	352	1.0999999999999999e-42	150.0
k141_5151357	1xylanase	31.481	378	204	14	264	1310	49	400	1.51e-41	147.0
k141_5151357	3xylanase	30.623	369	193	12	264	1259	49	391	2.9e-41	146.0
k141_5151357	5xylanase	33.546	313	164	15	378	1277	58	339	1.6e-36	132.0
k141_1308486	9xylanase	41.908	346	171	5	513	1544	7	324	8.45e-84	265.0
k141_1308486	3xylanase	33.424	368	206	7	504	1562	49	392	2.11e-62	207.0
k141_1308486	1xylanase	34.627	335	180	7	504	1463	49	359	4.05e-61	204.0
k141_1308486	4RecName:	35.629	334	172	7	513	1463	47	354	4.73e-61	204.0
k141_1308486	11xylanase	34.831	356	194	9	513	1562	354	677	4.53e-59	206.0
k141_1308486	6xylanase	35.629	334	172	8	513	1463	47	354	2.1700000000000002e-58	196.0
k141_7393701	9xylanase	30.303	165	93	7	1694	1245	174	331	2.6e-13	60.8
k141_7393701	4RecName:	30.405	148	85	6	1703	1290	223	362	4.49e-11	54.3
k141_7393701	6xylanase	31.013	158	85	8	1700	1272	224	372	4.87e-10	50.8
k141_5151714	4RecName:	47.17	53	28	0	162	4	52	104	1.08e-12	53.5
k141_5792246	9xylanase	55.072	138	55	2	414	1	79	209	1.1799999999999998e-52	160.0
k141_5792246	11xylanase	55.072	138	55	3	414	1	428	558	5.2e-49	157.0
k141_5792246	3xylanase	47.651	149	57	4	414	4	125	264	7.17e-39	125.0
k141_5792246	1xylanase	46.98	149	58	4	414	4	125	264	1.0999999999999999e-38	125.0
k141_5792246	4RecName:	42.667	150	63	6	414	4	121	260	5.17e-34	113.0
k141_5792246	6xylanase	42.0	150	64	6	414	4	121	260	9.509999999999999e-34	112.0
k141_5792246	5xylanase	35.252	139	76	4	414	1	99	224	2.54e-20	75.5
k141_2910310	11xylanase	58.036	112	45	1	2	337	470	579	1.81e-42	137.0
k141_2910310	9xylanase	50.459	109	52	1	2	328	121	227	7.310000000000001e-37	118.0
k141_2910310	1xylanase	45.133	113	57	2	2	337	178	286	3.04e-28	96.7
k141_2910310	4RecName:	43.363	113	59	2	2	337	174	282	1.1500000000000002e-27	95.1
k141_2910310	6xylanase	44.248	113	58	2	2	337	174	282	1.34e-27	94.7
k141_2910310	3xylanase	46.078	102	50	2	2	304	178	275	3.17e-26	90.9
k141_2910310	5xylanase	40.426	94	51	2	5	283	138	227	3.45e-18	68.6
k141_2910314	11xylanase	59.494	79	32	0	2	238	501	579	2.32e-31	104.0
k141_2910314	9xylanase	55.263	76	34	0	2	229	152	227	1.5e-28	95.1
k141_2910314	1xylanase	45.0	80	43	1	2	238	207	286	1.8e-19	70.9
k141_2910314	4RecName:	42.5	80	45	1	2	238	203	282	3.66e-19	69.7
k141_2910314	6xylanase	43.75	80	44	1	2	238	203	282	3.74e-19	69.7
k141_2910314	3xylanase	46.377	69	36	1	2	205	207	275	6.67e-18	66.2
k141_8675342	10xylanase	37.121	132	66	6	20	373	765	893	1.42e-17	75.5
k141_2589659	9xylanase	31.111	135	80	4	744	1124	51	180	7.01e-14	61.6
k141_2589659	11xylanase	32.727	110	63	4	816	1124	424	529	1.06e-12	58.9
k141_5152233	4RecName:	48.387	62	32	0	874	1059	73	134	7.27e-18	73.9
k141_5152233	1xylanase	40.244	82	46	1	817	1062	61	139	9.14e-18	73.6
k141_5152233	3xylanase	36.782	87	52	1	817	1077	61	144	8.37e-17	70.9
k141_5152233	6xylanase	47.541	61	32	0	877	1059	74	134	1.6e-16	70.1
k141_5152233	9xylanase	37.895	95	47	2	790	1062	7	93	9.62e-15	63.9
k141_5152233	11xylanase	35.0	100	57	2	772	1062	348	442	1.66e-12	58.2
k141_4512856	9xylanase	35.385	130	68	4	1364	1002	207	329	6.1000000000000005e-22	86.3
k141_4512856	11xylanase	37.405	131	71	5	1364	987	556	680	6.48e-18	75.9
k141_4512856	6xylanase	30.464	151	73	3	1364	996	259	405	1.04e-14	65.1
k141_4512856	4RecName:	30.464	151	73	3	1364	996	259	405	1.05e-13	62.0
k141_2589822	11xylanase	40.0	80	39	3	819	592	616	690	4.96e-11	52.8
k141_2589822	9xylanase	38.806	67	34	2	852	670	257	322	2.4e-10	50.1
k141_3872025	9xylanase	39.769	347	180	7	13465	14490	1	323	3.17e-77	251.0
k141_3872025	6xylanase	36.391	338	181	7	13450	14427	40	355	3.19e-65	219.0
k141_3872025	1xylanase	36.243	378	190	10	13465	14508	50	406	8.96e-65	218.0
k141_3872025	3xylanase	35.15	367	200	8	13462	14508	45	391	9.95e-63	211.0
k141_3872025	4RecName:	37.025	316	169	6	13516	14427	58	355	6.27e-62	209.0
